"state_name","Date","race_grp","pop_12","project","vaccinated_pct_12_out","state","state_code"
"New Hampshire",2021-11-03,"Asian",30529.5076329627,1,"94.91","NH","33"
"New Hampshire",2021-11-03,"Black",13423.3359300114,1,"72.71","NH","33"
"New Hampshire",2021-11-03,"Hispanic",41449,1,"70.67","NH","33"
"New Hampshire",2021-11-03,"White",1053373.09424921,1,"81.39","NH","33"
"New Hampshire",2021-11-04,"Asian",30529.5076329627,1,"94.97","NH","33"
"New Hampshire",2021-11-04,"Black",13423.3359300114,1,"72.78","NH","33"
"New Hampshire",2021-11-04,"Hispanic",41449,1,"70.73","NH","33"
"New Hampshire",2021-11-04,"White",1053373.09424921,1,"81.46","NH","33"
"New Hampshire",2021-11-05,"Asian",30529.5076329627,1,"95.02","NH","33"
"New Hampshire",2021-11-05,"Black",13423.3359300114,1,"72.84","NH","33"
"New Hampshire",2021-11-05,"Hispanic",41449,1,"70.8","NH","33"
"New Hampshire",2021-11-05,"White",1053373.09424921,1,"81.53","NH","33"
"New Hampshire",2021-11-06,"Asian",30529.5076329627,1,"95.07","NH","33"
"New Hampshire",2021-11-06,"Black",13423.3359300114,1,"72.91","NH","33"
"New Hampshire",2021-11-06,"Hispanic",41449,1,"70.86","NH","33"
"New Hampshire",2021-11-06,"White",1053373.09424921,1,"81.6","NH","33"
"New Hampshire",2021-11-07,"Asian",30529.5076329627,1,"95.13","NH","33"
"New Hampshire",2021-11-07,"Black",13423.3359300114,1,"72.98","NH","33"
"New Hampshire",2021-11-07,"Hispanic",41449,1,"70.92","NH","33"
"New Hampshire",2021-11-07,"White",1053373.09424921,1,"81.67","NH","33"
"New Hampshire",2021-11-08,"Asian",30529.5076329627,1,"95.18","NH","33"
"New Hampshire",2021-11-08,"Black",13423.3359300114,1,"73.04","NH","33"
"New Hampshire",2021-11-08,"Hispanic",41449,1,"70.99","NH","33"
"New Hampshire",2021-11-08,"White",1053373.09424921,1,"81.73","NH","33"
"New Hampshire",2021-11-09,"Asian",30529.5076329627,1,"95.23","NH","33"
"New Hampshire",2021-11-09,"Black",13423.3359300114,1,"73.11","NH","33"
"New Hampshire",2021-11-09,"Hispanic",41449,1,"71.05","NH","33"
"New Hampshire",2021-11-09,"White",1053373.09424921,1,"81.8","NH","33"
"New Hampshire",2021-11-10,"Asian",30529.5076329627,1,"95.28","NH","33"
"New Hampshire",2021-11-10,"Black",13423.3359300114,1,"73.17","NH","33"
"New Hampshire",2021-11-10,"Hispanic",41449,1,"71.12","NH","33"
"New Hampshire",2021-11-10,"White",1053373.09424921,1,"81.87","NH","33"
"New Hampshire",2021-11-11,"Asian",30529.5076329627,1,"95.33","NH","33"
"New Hampshire",2021-11-11,"Black",13423.3359300114,1,"73.24","NH","33"
"New Hampshire",2021-11-11,"Hispanic",41449,1,"71.18","NH","33"
"New Hampshire",2021-11-11,"White",1053373.09424921,1,"81.93","NH","33"
"New Hampshire",2021-11-12,"Asian",30529.5076329627,1,"95.38","NH","33"
"New Hampshire",2021-11-12,"Black",13423.3359300114,1,"73.3","NH","33"
"New Hampshire",2021-11-12,"Hispanic",41449,1,"71.24","NH","33"
"New Hampshire",2021-11-12,"White",1053373.09424921,1,"82","NH","33"
"New Hampshire",2021-11-13,"Asian",30529.5076329627,1,"95.43","NH","33"
"New Hampshire",2021-11-13,"Black",13423.3359300114,1,"73.36","NH","33"
"New Hampshire",2021-11-13,"Hispanic",41449,1,"71.31","NH","33"
"New Hampshire",2021-11-13,"White",1053373.09424921,1,"82.07","NH","33"
"New Hampshire",2021-11-14,"Asian",30529.5076329627,1,"95.48","NH","33"
"New Hampshire",2021-11-14,"Black",13423.3359300114,1,"73.43","NH","33"
"New Hampshire",2021-11-14,"Hispanic",41449,1,"71.37","NH","33"
"New Hampshire",2021-11-14,"White",1053373.09424921,1,"82.13","NH","33"
"New Hampshire",2021-11-15,"Asian",30529.5076329627,1,"95.52","NH","33"
"New Hampshire",2021-11-15,"Black",13423.3359300114,1,"73.49","NH","33"
"New Hampshire",2021-11-15,"Hispanic",41449,1,"71.43","NH","33"
"New Hampshire",2021-11-15,"White",1053373.09424921,1,"82.2","NH","33"
"New Hampshire",2021-11-16,"Asian",30529.5076329627,1,"95.57","NH","33"
"New Hampshire",2021-11-16,"Black",13423.3359300114,1,"73.56","NH","33"
"New Hampshire",2021-11-16,"Hispanic",41449,1,"71.5","NH","33"
"New Hampshire",2021-11-16,"White",1053373.09424921,1,"82.26","NH","33"
"New Hampshire",2021-11-17,"Asian",30529.5076329627,1,"95.62","NH","33"
"New Hampshire",2021-11-17,"Black",13423.3359300114,1,"73.62","NH","33"
"New Hampshire",2021-11-17,"Hispanic",41449,1,"71.56","NH","33"
"New Hampshire",2021-11-17,"White",1053373.09424921,1,"82.33","NH","33"
"New Hampshire",2021-11-18,"Asian",30529.5076329627,1,"95.66","NH","33"
"New Hampshire",2021-11-18,"Black",13423.3359300114,1,"73.68","NH","33"
"New Hampshire",2021-11-18,"Hispanic",41449,1,"71.62","NH","33"
"New Hampshire",2021-11-18,"White",1053373.09424921,1,"82.4","NH","33"
"New Hampshire",2021-11-19,"Asian",30529.5076329627,1,"95.71","NH","33"
"New Hampshire",2021-11-19,"Black",13423.3359300114,1,"73.75","NH","33"
"New Hampshire",2021-11-19,"Hispanic",41449,1,"71.68","NH","33"
"New Hampshire",2021-11-19,"White",1053373.09424921,1,"82.46","NH","33"
"New Hampshire",2021-11-20,"Asian",30529.5076329627,1,"95.76","NH","33"
"New Hampshire",2021-11-20,"Black",13423.3359300114,1,"73.81","NH","33"
"New Hampshire",2021-11-20,"Hispanic",41449,1,"71.75","NH","33"
"New Hampshire",2021-11-20,"White",1053373.09424921,1,"82.52","NH","33"
"New Hampshire",2021-11-21,"Asian",30529.5076329627,1,"95.8","NH","33"
"New Hampshire",2021-11-21,"Black",13423.3359300114,1,"73.87","NH","33"
"New Hampshire",2021-11-21,"Hispanic",41449,1,"71.81","NH","33"
"New Hampshire",2021-11-21,"White",1053373.09424921,1,"82.59","NH","33"
"New Hampshire",2021-11-22,"Asian",30529.5076329627,1,"95.84","NH","33"
"New Hampshire",2021-11-22,"Black",13423.3359300114,1,"73.94","NH","33"
"New Hampshire",2021-11-22,"Hispanic",41449,1,"71.87","NH","33"
"New Hampshire",2021-11-22,"White",1053373.09424921,1,"82.65","NH","33"
"New Hampshire",2021-11-23,"Asian",30529.5076329627,1,"95.89","NH","33"
"New Hampshire",2021-11-23,"Black",13423.3359300114,1,"74","NH","33"
"New Hampshire",2021-11-23,"Hispanic",41449,1,"71.93","NH","33"
"New Hampshire",2021-11-23,"White",1053373.09424921,1,"82.72","NH","33"
"New Hampshire",2021-11-24,"Asian",30529.5076329627,1,"95.93","NH","33"
"New Hampshire",2021-11-24,"Black",13423.3359300114,1,"74.06","NH","33"
"New Hampshire",2021-11-24,"Hispanic",41449,1,"72","NH","33"
"New Hampshire",2021-11-24,"White",1053373.09424921,1,"82.78","NH","33"
"New Hampshire",2021-11-25,"Asian",30529.5076329627,1,"95.98","NH","33"
"New Hampshire",2021-11-25,"Black",13423.3359300114,1,"74.13","NH","33"
"New Hampshire",2021-11-25,"Hispanic",41449,1,"72.06","NH","33"
"New Hampshire",2021-11-25,"White",1053373.09424921,1,"82.84","NH","33"
"New Hampshire",2021-11-26,"Asian",30529.5076329627,1,"96.02","NH","33"
"New Hampshire",2021-11-26,"Black",13423.3359300114,1,"74.19","NH","33"
"New Hampshire",2021-11-26,"Hispanic",41449,1,"72.12","NH","33"
"New Hampshire",2021-11-26,"White",1053373.09424921,1,"82.91","NH","33"
"New Hampshire",2021-11-27,"Asian",30529.5076329627,1,"96.06","NH","33"
"New Hampshire",2021-11-27,"Black",13423.3359300114,1,"74.25","NH","33"
"New Hampshire",2021-11-27,"Hispanic",41449,1,"72.18","NH","33"
"New Hampshire",2021-11-27,"White",1053373.09424921,1,"82.97","NH","33"
"New Hampshire",2021-11-28,"Asian",30529.5076329627,1,"96.1","NH","33"
"New Hampshire",2021-11-28,"Black",13423.3359300114,1,"74.31","NH","33"
"New Hampshire",2021-11-28,"Hispanic",41449,1,"72.24","NH","33"
"New Hampshire",2021-11-28,"White",1053373.09424921,1,"83.03","NH","33"
"New Hampshire",2021-11-29,"Asian",30529.5076329627,1,"96.14","NH","33"
"New Hampshire",2021-11-29,"Black",13423.3359300114,1,"74.37","NH","33"
"New Hampshire",2021-11-29,"Hispanic",41449,1,"72.3","NH","33"
"New Hampshire",2021-11-29,"White",1053373.09424921,1,"83.1","NH","33"
"New Hampshire",2021-11-30,"Asian",30529.5076329627,1,"96.18","NH","33"
"New Hampshire",2021-11-30,"Black",13423.3359300114,1,"74.44","NH","33"
"New Hampshire",2021-11-30,"Hispanic",41449,1,"72.36","NH","33"
"New Hampshire",2021-11-30,"White",1053373.09424921,1,"83.16","NH","33"
"New Hampshire",2021-12-01,"Asian",30529.5076329627,1,"96.22","NH","33"
"New Hampshire",2021-12-01,"Black",13423.3359300114,1,"74.5","NH","33"
"New Hampshire",2021-12-01,"Hispanic",41449,1,"72.43","NH","33"
"New Hampshire",2021-12-01,"White",1053373.09424921,1,"83.22","NH","33"
"New Hampshire",2021-12-02,"Asian",30529.5076329627,1,"96.26","NH","33"
"New Hampshire",2021-12-02,"Black",13423.3359300114,1,"74.56","NH","33"
"New Hampshire",2021-12-02,"Hispanic",41449,1,"72.49","NH","33"
"New Hampshire",2021-12-02,"White",1053373.09424921,1,"83.28","NH","33"
"New Hampshire",2021-12-03,"Asian",30529.5076329627,1,"96.3","NH","33"
"New Hampshire",2021-12-03,"Black",13423.3359300114,1,"74.62","NH","33"
"New Hampshire",2021-12-03,"Hispanic",41449,1,"72.55","NH","33"
"New Hampshire",2021-12-03,"White",1053373.09424921,1,"83.34","NH","33"
"New Hampshire",2021-12-04,"Asian",30529.5076329627,1,"96.34","NH","33"
"New Hampshire",2021-12-04,"Black",13423.3359300114,1,"74.68","NH","33"
"New Hampshire",2021-12-04,"Hispanic",41449,1,"72.61","NH","33"
"New Hampshire",2021-12-04,"White",1053373.09424921,1,"83.41","NH","33"
"New Hampshire",2021-12-05,"Asian",30529.5076329627,1,"96.38","NH","33"
"New Hampshire",2021-12-05,"Black",13423.3359300114,1,"74.74","NH","33"
"New Hampshire",2021-12-05,"Hispanic",41449,1,"72.67","NH","33"
"New Hampshire",2021-12-05,"White",1053373.09424921,1,"83.47","NH","33"
"New Hampshire",2021-12-06,"Asian",30529.5076329627,1,"96.42","NH","33"
"New Hampshire",2021-12-06,"Black",13423.3359300114,1,"74.8","NH","33"
"New Hampshire",2021-12-06,"Hispanic",41449,1,"72.73","NH","33"
"New Hampshire",2021-12-06,"White",1053373.09424921,1,"83.53","NH","33"
"New Hampshire",2021-12-07,"Asian",30529.5076329627,1,"96.46","NH","33"
"New Hampshire",2021-12-07,"Black",13423.3359300114,1,"74.86","NH","33"
"New Hampshire",2021-12-07,"Hispanic",41449,1,"72.79","NH","33"
"New Hampshire",2021-12-07,"White",1053373.09424921,1,"83.59","NH","33"
"New Hampshire",2021-12-08,"Asian",30529.5076329627,1,"96.5","NH","33"
"New Hampshire",2021-12-08,"Black",13423.3359300114,1,"74.92","NH","33"
"New Hampshire",2021-12-08,"Hispanic",41449,1,"72.85","NH","33"
"New Hampshire",2021-12-08,"White",1053373.09424921,1,"83.65","NH","33"
"New Hampshire",2021-12-09,"Asian",30529.5076329627,1,"96.53","NH","33"
"New Hampshire",2021-12-09,"Black",13423.3359300114,1,"74.99","NH","33"
"New Hampshire",2021-12-09,"Hispanic",41449,1,"72.91","NH","33"
"New Hampshire",2021-12-09,"White",1053373.09424921,1,"83.71","NH","33"
"New Hampshire",2021-12-10,"Asian",30529.5076329627,1,"96.57","NH","33"
"New Hampshire",2021-12-10,"Black",13423.3359300114,1,"75.05","NH","33"
"New Hampshire",2021-12-10,"Hispanic",41449,1,"72.97","NH","33"
"New Hampshire",2021-12-10,"White",1053373.09424921,1,"83.77","NH","33"
"New Hampshire",2021-12-11,"Asian",30529.5076329627,1,"96.61","NH","33"
"New Hampshire",2021-12-11,"Black",13423.3359300114,1,"75.11","NH","33"
"New Hampshire",2021-12-11,"Hispanic",41449,1,"73.03","NH","33"
"New Hampshire",2021-12-11,"White",1053373.09424921,1,"83.83","NH","33"
"New Hampshire",2021-12-12,"Asian",30529.5076329627,1,"96.64","NH","33"
"New Hampshire",2021-12-12,"Black",13423.3359300114,1,"75.17","NH","33"
"New Hampshire",2021-12-12,"Hispanic",41449,1,"73.09","NH","33"
"New Hampshire",2021-12-12,"White",1053373.09424921,1,"83.89","NH","33"
"New Hampshire",2021-12-13,"Asian",30529.5076329627,1,"96.68","NH","33"
"New Hampshire",2021-12-13,"Black",13423.3359300114,1,"75.23","NH","33"
"New Hampshire",2021-12-13,"Hispanic",41449,1,"73.15","NH","33"
"New Hampshire",2021-12-13,"White",1053373.09424921,1,"83.95","NH","33"
"New Hampshire",2021-12-14,"Asian",30529.5076329627,1,"96.71","NH","33"
"New Hampshire",2021-12-14,"Black",13423.3359300114,1,"75.29","NH","33"
"New Hampshire",2021-12-14,"Hispanic",41449,1,"73.21","NH","33"
"New Hampshire",2021-12-14,"White",1053373.09424921,1,"84.01","NH","33"
"New Hampshire",2021-12-15,"Asian",30529.5076329627,1,"96.75","NH","33"
"New Hampshire",2021-12-15,"Black",13423.3359300114,1,"75.35","NH","33"
"New Hampshire",2021-12-15,"Hispanic",41449,1,"73.26","NH","33"
"New Hampshire",2021-12-15,"White",1053373.09424921,1,"84.07","NH","33"
"New Hampshire",2021-12-16,"Asian",30529.5076329627,1,"96.78","NH","33"
"New Hampshire",2021-12-16,"Black",13423.3359300114,1,"75.4","NH","33"
"New Hampshire",2021-12-16,"Hispanic",41449,1,"73.32","NH","33"
"New Hampshire",2021-12-16,"White",1053373.09424921,1,"84.12","NH","33"
"New Hampshire",2021-12-17,"Asian",30529.5076329627,1,"96.82","NH","33"
"New Hampshire",2021-12-17,"Black",13423.3359300114,1,"75.46","NH","33"
"New Hampshire",2021-12-17,"Hispanic",41449,1,"73.38","NH","33"
"New Hampshire",2021-12-17,"White",1053373.09424921,1,"84.18","NH","33"
"New Hampshire",2021-12-18,"Asian",30529.5076329627,1,"96.85","NH","33"
"New Hampshire",2021-12-18,"Black",13423.3359300114,1,"75.52","NH","33"
"New Hampshire",2021-12-18,"Hispanic",41449,1,"73.44","NH","33"
"New Hampshire",2021-12-18,"White",1053373.09424921,1,"84.24","NH","33"
"New Hampshire",2021-12-19,"Asian",30529.5076329627,1,"96.88","NH","33"
"New Hampshire",2021-12-19,"Black",13423.3359300114,1,"75.58","NH","33"
"New Hampshire",2021-12-19,"Hispanic",41449,1,"73.5","NH","33"
"New Hampshire",2021-12-19,"White",1053373.09424921,1,"84.3","NH","33"
"New Hampshire",2021-12-20,"Asian",30529.5076329627,1,"96.92","NH","33"
"New Hampshire",2021-12-20,"Black",13423.3359300114,1,"75.64","NH","33"
"New Hampshire",2021-12-20,"Hispanic",41449,1,"73.56","NH","33"
"New Hampshire",2021-12-20,"White",1053373.09424921,1,"84.36","NH","33"
"New Hampshire",2021-12-21,"Asian",30529.5076329627,1,"96.95","NH","33"
"New Hampshire",2021-12-21,"Black",13423.3359300114,1,"75.7","NH","33"
"New Hampshire",2021-12-21,"Hispanic",41449,1,"73.62","NH","33"
"New Hampshire",2021-12-21,"White",1053373.09424921,1,"84.42","NH","33"
"New Hampshire",2021-12-22,"Asian",30529.5076329627,1,"96.98","NH","33"
"New Hampshire",2021-12-22,"Black",13423.3359300114,1,"75.76","NH","33"
"New Hampshire",2021-12-22,"Hispanic",41449,1,"73.67","NH","33"
"New Hampshire",2021-12-22,"White",1053373.09424921,1,"84.47","NH","33"
"New Hampshire",2021-12-23,"Asian",30529.5076329627,1,"97.01","NH","33"
"New Hampshire",2021-12-23,"Black",13423.3359300114,1,"75.82","NH","33"
"New Hampshire",2021-12-23,"Hispanic",41449,1,"73.73","NH","33"
"New Hampshire",2021-12-23,"White",1053373.09424921,1,"84.53","NH","33"
"New Hampshire",2021-12-24,"Asian",30529.5076329627,1,"97.04","NH","33"
"New Hampshire",2021-12-24,"Black",13423.3359300114,1,"75.88","NH","33"
"New Hampshire",2021-12-24,"Hispanic",41449,1,"73.79","NH","33"
"New Hampshire",2021-12-24,"White",1053373.09424921,1,"84.59","NH","33"
"New Hampshire",2021-12-25,"Asian",30529.5076329627,1,"97.08","NH","33"
"New Hampshire",2021-12-25,"Black",13423.3359300114,1,"75.93","NH","33"
"New Hampshire",2021-12-25,"Hispanic",41449,1,"73.85","NH","33"
"New Hampshire",2021-12-25,"White",1053373.09424921,1,"84.64","NH","33"
"New Hampshire",2021-12-26,"Asian",30529.5076329627,1,"97.11","NH","33"
"New Hampshire",2021-12-26,"Black",13423.3359300114,1,"75.99","NH","33"
"New Hampshire",2021-12-26,"Hispanic",41449,1,"73.91","NH","33"
"New Hampshire",2021-12-26,"White",1053373.09424921,1,"84.7","NH","33"
"New Hampshire",2021-12-27,"Asian",30529.5076329627,1,"97.14","NH","33"
"New Hampshire",2021-12-27,"Black",13423.3359300114,1,"76.05","NH","33"
"New Hampshire",2021-12-27,"Hispanic",41449,1,"73.96","NH","33"
"New Hampshire",2021-12-27,"White",1053373.09424921,1,"84.76","NH","33"
"New Hampshire",2021-12-28,"Asian",30529.5076329627,1,"97.17","NH","33"
"New Hampshire",2021-12-28,"Black",13423.3359300114,1,"76.11","NH","33"
"New Hampshire",2021-12-28,"Hispanic",41449,1,"74.02","NH","33"
"New Hampshire",2021-12-28,"White",1053373.09424921,1,"84.81","NH","33"
"New Hampshire",2021-12-29,"Asian",30529.5076329627,1,"97.2","NH","33"
"New Hampshire",2021-12-29,"Black",13423.3359300114,1,"76.16","NH","33"
"New Hampshire",2021-12-29,"Hispanic",41449,1,"74.08","NH","33"
"New Hampshire",2021-12-29,"White",1053373.09424921,1,"84.87","NH","33"
"New Hampshire",2021-12-30,"Asian",30529.5076329627,1,"97.23","NH","33"
"New Hampshire",2021-12-30,"Black",13423.3359300114,1,"76.22","NH","33"
"New Hampshire",2021-12-30,"Hispanic",41449,1,"74.14","NH","33"
"New Hampshire",2021-12-30,"White",1053373.09424921,1,"84.92","NH","33"
"New Hampshire",2021-12-31,"Asian",30529.5076329627,1,"97.26","NH","33"
"New Hampshire",2021-12-31,"Black",13423.3359300114,1,"76.28","NH","33"
"New Hampshire",2021-12-31,"Hispanic",41449,1,"74.19","NH","33"
"New Hampshire",2021-12-31,"White",1053373.09424921,1,"84.98","NH","33"
"New Hampshire",2022-01-01,"Asian",30529.5076329627,1,"97.29","NH","33"
"New Hampshire",2022-01-01,"Black",13423.3359300114,1,"76.34","NH","33"
"New Hampshire",2022-01-01,"Hispanic",41449,1,"74.25","NH","33"
"New Hampshire",2022-01-01,"White",1053373.09424921,1,"85.04","NH","33"
"New Hampshire",2021-03-01,"All",1159635,,"19.73","NH","33"
"New Hampshire",2021-03-15,"All",1159635,,"28.07","NH","33"
"New Hampshire",2021-03-29,"All",1159635,,"34.24","NH","33"
"New Hampshire",2021-04-05,"All",1159635,,"47.54","NH","33"
"New Hampshire",2021-04-12,"All",1159635,,"59.34","NH","33"
"New Hampshire",2021-04-19,"All",1159635,,"63.97","NH","33"
"New Hampshire",2021-04-26,"All",1159635,,"64.27","NH","33"
"New Hampshire",2021-05-03,"All",1159635,,"64.58","NH","33"
"New Hampshire",2021-05-10,"All",1159635,,"65.29","NH","33"
"New Hampshire",2021-05-17,"All",1159635,,"67.4","NH","33"
"New Hampshire",2021-05-24,"All",1159635,,"67.4","NH","33"
"New Hampshire",2021-06-07,"All",1159635,,"68.6","NH","33"
"New Hampshire",2021-06-14,"All",1159635,,"69.3","NH","33"
"New Hampshire",2021-06-21,"All",1159635,,"69.9","NH","33"
"New Hampshire",2021-06-28,"All",1159635,,"70.3","NH","33"
"New Hampshire",2021-07-06,"All",1159635,,"71.4","NH","33"
"New Hampshire",2021-07-19,"All",1159635,,"72.4","NH","33"
"New Hampshire",2021-08-02,"All",1159635,,"73.6","NH","33"
"New Hampshire",2021-08-16,"All",1159635,,"74.7","NH","33"
"New Hampshire",2021-09-07,"All",1159635,,"76.9","NH","33"
"New Hampshire",2021-09-20,"All",1159635,,"78","NH","33"
"New Hampshire",2021-09-21,"All",1159635,1,"78.08","NH","33"
"New Hampshire",2021-09-22,"All",1159635,1,"78.16","NH","33"
"New Hampshire",2021-09-23,"All",1159635,1,"78.24","NH","33"
"New Hampshire",2021-09-24,"All",1159635,1,"78.32","NH","33"
"New Hampshire",2021-09-25,"All",1159635,1,"78.4","NH","33"
"New Hampshire",2021-09-26,"All",1159635,1,"78.48","NH","33"
"New Hampshire",2021-09-27,"All",1159635,1,"78.56","NH","33"
"New Hampshire",2021-09-28,"All",1159635,1,"78.63","NH","33"
"New Hampshire",2021-09-29,"All",1159635,1,"78.71","NH","33"
"New Hampshire",2021-09-30,"All",1159635,1,"78.79","NH","33"
"New Hampshire",2021-10-01,"All",1159635,1,"78.87","NH","33"
"New Hampshire",2021-10-02,"All",1159635,1,"78.94","NH","33"
"New Hampshire",2021-10-03,"All",1159635,1,"79.02","NH","33"
"New Hampshire",2021-10-04,"All",1159635,1,"79.1","NH","33"
"New Hampshire",2021-10-05,"All",1159635,1,"79.17","NH","33"
"New Hampshire",2021-10-06,"All",1159635,1,"79.25","NH","33"
"New Hampshire",2021-10-07,"All",1159635,1,"79.33","NH","33"
"New Hampshire",2021-10-08,"All",1159635,1,"79.4","NH","33"
"New Hampshire",2021-10-09,"All",1159635,1,"79.48","NH","33"
"New Hampshire",2021-10-10,"All",1159635,1,"79.55","NH","33"
"New Hampshire",2021-10-11,"All",1159635,1,"79.63","NH","33"
"New Hampshire",2021-10-12,"All",1159635,1,"79.7","NH","33"
"New Hampshire",2021-10-13,"All",1159635,1,"79.77","NH","33"
"New Hampshire",2021-10-14,"All",1159635,1,"79.85","NH","33"
"New Hampshire",2021-10-15,"All",1159635,1,"79.92","NH","33"
"New Hampshire",2021-10-16,"All",1159635,1,"79.99","NH","33"
"New Hampshire",2021-10-17,"All",1159635,1,"80.07","NH","33"
"New Hampshire",2021-10-18,"All",1159635,1,"80.14","NH","33"
"New Hampshire",2021-10-19,"All",1159635,1,"80.21","NH","33"
"New Hampshire",2021-10-20,"All",1159635,1,"80.28","NH","33"
"New Hampshire",2021-10-21,"All",1159635,1,"80.35","NH","33"
"New Hampshire",2021-10-22,"All",1159635,1,"80.43","NH","33"
"New Hampshire",2021-10-23,"All",1159635,1,"80.5","NH","33"
"New Hampshire",2021-10-24,"All",1159635,1,"80.57","NH","33"
"New Hampshire",2021-10-25,"All",1159635,1,"80.64","NH","33"
"New Hampshire",2021-10-26,"All",1159635,1,"80.71","NH","33"
"New Hampshire",2021-10-27,"All",1159635,1,"80.78","NH","33"
"New Hampshire",2021-10-28,"All",1159635,1,"80.85","NH","33"
"New Hampshire",2021-10-29,"All",1159635,1,"80.92","NH","33"
"New Hampshire",2021-10-30,"All",1159635,1,"80.99","NH","33"
"New Hampshire",2021-10-31,"All",1159635,1,"81.06","NH","33"
"New Hampshire",2021-11-01,"All",1159635,1,"81.13","NH","33"
"New Hampshire",2021-11-02,"All",1159635,1,"81.19","NH","33"
"New Hampshire",2021-11-03,"All",1159635,1,"81.26","NH","33"
"New Hampshire",2021-11-04,"All",1159635,1,"81.33","NH","33"
"New Hampshire",2021-11-05,"All",1159635,1,"81.4","NH","33"
"New Hampshire",2021-11-06,"All",1159635,1,"81.47","NH","33"
"New Hampshire",2021-11-07,"All",1159635,1,"81.53","NH","33"
"New Hampshire",2021-11-08,"All",1159635,1,"81.6","NH","33"
"New Hampshire",2021-11-09,"All",1159635,1,"81.67","NH","33"
"New Hampshire",2021-11-10,"All",1159635,1,"81.73","NH","33"
"New Hampshire",2021-11-11,"All",1159635,1,"81.8","NH","33"
"New Hampshire",2021-11-12,"All",1159635,1,"81.87","NH","33"
"New Hampshire",2021-11-13,"All",1159635,1,"81.93","NH","33"
"New Hampshire",2021-11-14,"All",1159635,1,"82","NH","33"
"New Hampshire",2021-11-15,"All",1159635,1,"82.06","NH","33"
"New Hampshire",2021-11-16,"All",1159635,1,"82.13","NH","33"
"New Hampshire",2021-11-17,"All",1159635,1,"82.19","NH","33"
"New Hampshire",2021-11-18,"All",1159635,1,"82.26","NH","33"
"New Hampshire",2021-11-19,"All",1159635,1,"82.32","NH","33"
"New Hampshire",2021-11-20,"All",1159635,1,"82.39","NH","33"
"New Hampshire",2021-11-21,"All",1159635,1,"82.45","NH","33"
"New Hampshire",2021-11-22,"All",1159635,1,"82.51","NH","33"
"New Hampshire",2021-11-23,"All",1159635,1,"82.58","NH","33"
"New Hampshire",2021-11-24,"All",1159635,1,"82.64","NH","33"
"New Hampshire",2021-11-25,"All",1159635,1,"82.7","NH","33"
"New Hampshire",2021-11-26,"All",1159635,1,"82.76","NH","33"
"New Hampshire",2021-11-27,"All",1159635,1,"82.83","NH","33"
"New Hampshire",2021-11-28,"All",1159635,1,"82.89","NH","33"
"New Hampshire",2021-11-29,"All",1159635,1,"82.95","NH","33"
"New Hampshire",2021-11-30,"All",1159635,1,"83.01","NH","33"
"New Hampshire",2021-12-01,"All",1159635,1,"83.07","NH","33"
"New Hampshire",2021-12-02,"All",1159635,1,"83.14","NH","33"
"New Hampshire",2021-12-03,"All",1159635,1,"83.2","NH","33"
"New Hampshire",2021-12-04,"All",1159635,1,"83.26","NH","33"
"New Hampshire",2021-12-05,"All",1159635,1,"83.32","NH","33"
"New Hampshire",2021-12-06,"All",1159635,1,"83.38","NH","33"
"New Hampshire",2021-12-07,"All",1159635,1,"83.44","NH","33"
"New Hampshire",2021-12-08,"All",1159635,1,"83.5","NH","33"
"New Hampshire",2021-12-09,"All",1159635,1,"83.56","NH","33"
"New Hampshire",2021-12-10,"All",1159635,1,"83.62","NH","33"
"New Hampshire",2021-12-11,"All",1159635,1,"83.68","NH","33"
"New Hampshire",2021-12-12,"All",1159635,1,"83.74","NH","33"
"New Hampshire",2021-12-13,"All",1159635,1,"83.79","NH","33"
"New Hampshire",2021-12-14,"All",1159635,1,"83.85","NH","33"
"New Hampshire",2021-12-15,"All",1159635,1,"83.91","NH","33"
"New Hampshire",2021-12-16,"All",1159635,1,"83.97","NH","33"
"New Hampshire",2021-12-17,"All",1159635,1,"84.03","NH","33"
"New Hampshire",2021-12-18,"All",1159635,1,"84.08","NH","33"
"New Hampshire",2021-12-19,"All",1159635,1,"84.14","NH","33"
"New Hampshire",2021-12-20,"All",1159635,1,"84.2","NH","33"
"New Hampshire",2021-12-21,"All",1159635,1,"84.26","NH","33"
"New Hampshire",2021-12-22,"All",1159635,1,"84.31","NH","33"
"New Hampshire",2021-12-23,"All",1159635,1,"84.37","NH","33"
"New Hampshire",2021-12-24,"All",1159635,1,"84.43","NH","33"
"New Hampshire",2021-12-25,"All",1159635,1,"84.48","NH","33"
"New Hampshire",2021-12-26,"All",1159635,1,"84.54","NH","33"
"New Hampshire",2021-12-27,"All",1159635,1,"84.59","NH","33"
"New Hampshire",2021-12-28,"All",1159635,1,"84.65","NH","33"
"New Hampshire",2021-12-29,"All",1159635,1,"84.7","NH","33"
"New Hampshire",2021-12-30,"All",1159635,1,"84.76","NH","33"
"New Hampshire",2021-12-31,"All",1159635,1,"84.81","NH","33"
"New Hampshire",2022-01-01,"All",1159635,1,"84.87","NH","33"
"New Jersey",2021-03-01,"Asian",724411.828525871,,"16.04","NJ","34"
"New Jersey",2021-03-15,"Asian",724411.828525871,,"26.68","NJ","34"
"New Jersey",2021-03-29,"Asian",724411.828525871,,"38.84","NJ","34"
"New Jersey",2021-04-05,"Asian",724411.828525871,,"44.37","NJ","34"
